Config_FD,N_FD,Rumore_%,Fold,Seed,Modello,IM,IP,IH,IH_min,IM_FD1,IM_FD2,IM_FD3,IM_FD4,Colonne_sporcate,Righe_train,Righe_train_sporcate,Righe_test,Righe_test_modificate,Accuracy,Precision,Recall,F1_weighted,F1_macro,Tempo_s,Iterazioni,Tempo_lavoro_s,Baseline_condivisa
C4,4,20,2,1220,Neural Network,1565680,44514,9189,8663,3875,225221,286528,1055720,18,44514,8902,22256,0,0.9640995686556434,0.9640059410813424,0.9640995686556434,0.9640212743704202,0.9640205517658419,272.4,155.0,308.7,False
C1,1,25,1,1125,Logistic Regression,4287,4989,1013,1013,4287,,,,10,44513,11128,22257,0,0.9281574336163904,0.9279374227351638,0.9281574336163904,0.9279587119105972,0.9279586848030835,2.9,172.0,268.2,False
C1,1,25,1,1125,Random Forest,4287,4989,1013,1013,4287,,,,10,44513,11128,22257,0,0.9717841577930538,0.971758945332506,0.9717841577930538,0.9717209962636235,0.9717209327872711,19.2,,268.2,False
C1,1,25,1,1125,Decision Tree,4287,4989,1013,1013,4287,,,,10,44513,11128,22257,0,0.9644606191310598,0.9644309597117373,0.9644606191310598,0.9644439169875887,0.9644438994076261,8.0,,268.2,False
C1,1,25,1,1125,Neural Network,4287,4989,1013,1013,4287,,,,10,44513,11128,22257,0,0.9651794940917464,0.9651555618416228,0.9651794940917464,0.9651376848942326,0.9651376332028196,237.2,137.0,268.2,False
C1,1,25,2,1225,Logistic Regression,3707,4572,1014,1014,3707,,,,10,44514,11128,22256,0,0.9246944644140905,0.9244769796663804,0.9246944644140905,0.9244949606533195,0.924493964937725,3.0,170.0,248.1,False
C1,1,25,2,1225,Random Forest,3707,4572,1014,1014,3707,,,,10,44514,11128,22256,0,0.9716930265995687,0.9716375549652376,0.9716930265995687,0.971635934848438,0.9716354765892966,22.0,,248.1,False
C1,1,25,2,1225,Decision Tree,3707,4572,1014,1014,3707,,,,10,44514,11128,22256,0,0.9621675053918045,0.9621337463920765,0.9621675053918045,0.9621440096055601,0.9621434248983013,7.4,,248.1,False
C1,1,25,2,1225,Neural Network,3707,4572,1014,1014,3707,,,,10,44514,11128,22256,0,0.9637401150251618,0.963830195841718,0.9637401150251618,0.9637716510460799,0.963771060375992,214.9,122.0,248.1,False
C2,2,25,1,1125,Logistic Regression,280811,44486,10184,10036,4287,276524,,,11,44513,11128,22257,0,0.7758008716358898,0.7731732272084867,0.7758008716358898,0.7740856685432638,0.774084368624324,3.9,223.0,241.0,False
C2,2,25,1,1125,Random Forest,280811,44486,10184,10036,4287,276524,,,11,44513,11128,22257,0,0.9726378218088692,0.9726051962177321,0.9726378218088692,0.9725822199458958,0.9725821025961657,21.7,,241.0,False
C2,2,25,1,1125,Decision Tree,280811,44486,10184,10036,4287,276524,,,11,44513,11128,22257,0,0.9654041425169609,0.9653541176254359,0.9654041425169609,0.9653768621151239,0.9653769267336691,13.4,,241.0,False
C2,2,25,1,1125,Neural Network,280811,44486,10184,10036,4287,276524,,,11,44513,11128,22257,0,0.9646403378712315,0.9646172593274205,0.9646403378712315,0.9645849446056873,0.9645848687790991,201.2,112.0,241.0,False
C2,2,25,0,1025,Logistic Regression,275468,44474,10201,10029,4724,270744,,,11,44513,11128,22257,0,0.7752617154153749,0.7733616748608407,0.7752617154153749,0.7740843419409508,0.7740872182806958,4.5,252.0,314.1,False
C2,2,25,0,1025,Random Forest,275468,44474,10201,10029,4724,270744,,,11,44513,11128,22257,0,0.9715145796827964,0.9714965789684635,0.9715145796827964,0.9714408565673502,0.971441206800771,21.7,,314.1,False
C2,2,25,0,1025,Decision Tree,275468,44474,10201,10029,4724,270744,,,11,44513,11128,22257,0,0.9640113222806308,0.9639409390045298,0.9640113222806308,0.9639346614429016,0.9639350102365827,11.9,,314.1,False
C2,2,25,0,1025,Neural Network,275468,44474,10201,10029,4724,270744,,,11,44513,11128,22257,0,0.9616749786583996,0.961675238458863,0.9616749786583996,0.9615857965979759,0.9615863182826342,275.1,151.0,314.1,False
C2,2,25,2,1225,Logistic Regression,276371,44385,10174,10046,3707,272664,,,11,44514,11128,22256,0,0.7774083393242271,0.77522744090802,0.7774083393242271,0.7761001552809956,0.7760986715464206,4.0,236.0,254.4,False
C2,2,25,2,1225,Random Forest,276371,44385,10174,10046,3707,272664,,,11,44514,11128,22256,0,0.9711538461538461,0.9710947642192926,0.9711538461538461,0.9710977920095673,0.9710973154378788,20.6,,254.4,False
C2,2,25,2,1225,Decision Tree,276371,44385,10174,10046,3707,272664,,,11,44514,11128,22256,0,0.9628414809489576,0.9627706242692278,0.9628414809489576,0.9627942167123086,0.9627935144214221,10.8,,254.4,False
C2,2,25,2,1225,Neural Network,276371,44385,10174,10046,3707,272664,,,11,44514,11128,22256,0,0.9623023005032351,0.96221825861865,0.9623023005032351,0.9622356084616168,0.9622350673213609,218.1,117.0,254.4,False
C3,3,25,0,1025,Logistic Regression,626530,44513,11326,10523,4724,270744,351324,,13,44513,11128,22257,0,0.7767893247068338,0.7746603644681158,0.7767893247068338,0.7754585071724915,0.775461341065572,4.2,259.0,325.4,False
C3,3,25,0,1025,Random Forest,626530,44513,11326,10523,4724,270744,351324,,13,44513,11128,22257,0,0.9709754234622815,0.9709380756156039,0.9709754234622815,0.9709177613763298,0.9709181181929452,20.7,,325.4,False
C3,3,25,0,1025,Decision Tree,626530,44513,11326,10523,4724,270744,351324,,13,44513,11128,22257,0,0.9642809003908882,0.964221478691656,0.9642809003908882,0.9642180491678429,0.9642185081980681,12.4,,325.4,False
C3,3,25,0,1025,Neural Network,626530,44513,11326,10523,4724,270744,351324,,13,44513,11128,22257,0,0.962438783304129,0.9623861678138603,0.962438783304129,0.9623635322488845,0.962364015925238,287.0,155.0,325.4,False
C3,3,25,1,1125,Logistic Regression,637149,44513,11289,10455,4287,276524,356582,,13,44513,11128,22257,0,0.7768342543918767,0.7742908191318033,0.7768342543918767,0.7752453181136787,0.7752440605074288,3.9,234.0,264.7,False
C3,3,25,1,1125,Random Forest,637149,44513,11289,10455,4287,276524,356582,,13,44513,11128,22257,0,0.9710652828323674,0.9710143093320878,0.9710652828323674,0.9710018838377538,0.9710017812224363,22.2,,264.7,False
C3,3,25,1,1125,Decision Tree,637149,44513,11289,10455,4287,276524,356582,,13,44513,11128,22257,0,0.9640562519656737,0.9639938666715839,0.9640562519656737,0.9640210182414933,0.9640209895426206,12.6,,264.7,False
C3,3,25,1,1125,Neural Network,637149,44513,11289,10455,4287,276524,356582,,13,44513,11128,22257,0,0.9627083614143865,0.9627628455821756,0.9627083614143865,0.9627100467198504,0.9627099722945479,225.0,125.0,264.7,False
C3,3,25,2,1225,Logistic Regression,629001,44514,11306,10491,3707,272664,352848,,13,44514,11128,22256,0,0.775431344356578,0.7732794006327087,0.775431344356578,0.7741665740818228,0.7741650114435237,3.6,234.0,299.7,False
C3,3,25,2,1225,Random Forest,629001,44514,11306,10491,3707,272664,352848,,13,44514,11128,22256,0,0.9717379583033788,0.9716849515793804,0.9717379583033788,0.9716909824226488,0.971690542405699,20.9,,299.7,False
C3,3,25,2,1225,Decision Tree,629001,44514,11306,10491,3707,272664,352848,,13,44514,11128,22256,0,0.9638299784327822,0.9637305828834771,0.9638299784327822,0.9637665318372538,0.9637657589423216,12.2,,299.7,False
C3,3,25,2,1225,Neural Network,629001,44514,11306,10491,3707,272664,352848,,13,44514,11128,22256,0,0.9613138030194105,0.9612745538423871,0.9613138030194105,0.9612922709978015,0.9612917382270364,261.9,145.0,299.7,False
C4,4,25,0,1025,Logistic Regression,1955329,44513,11439,10849,4724,270744,351324,1335395,18,44513,11128,22257,0,0.7676236689580807,0.7649405262320217,0.7676236689580807,0.7660194182970508,0.7660222103485547,4.1,233.0,242.3,False
C4,4,25,0,1025,Random Forest,1955329,44513,11439,10849,4724,270744,351324,1335395,18,44513,11128,22257,0,0.9715595093678393,0.9715356750871716,0.9715595093678393,0.9714922896318137,0.9714926452765799,22.8,,242.3,False
C4,4,25,0,1025,Decision Tree,1955329,44513,11439,10849,4724,270744,351324,1335395,18,44513,11128,22257,0,0.9656287909421755,0.9655638300595173,0.9656287909421755,0.9655626509050127,0.9655630221550149,12.7,,242.3,False
C4,4,25,0,1025,Neural Network,1955329,44513,11439,10849,4724,270744,351324,1335395,18,44513,11128,22257,0,0.9619445567686571,0.9620082793872468,0.9619445567686571,0.9618866002805013,0.961887008492187,201.4,115.0,242.3,False
C4,4,25,1,1125,Logistic Regression,1883515,44513,11449,10852,4287,276524,356582,1252458,18,44513,11128,22257,0,0.7725210046277575,0.7697210945520142,0.7725210046277575,0.7708225531041633,0.7708212624687496,3.3,202.0,223.0,False
C4,4,25,1,1125,Random Forest,1883515,44513,11449,10852,4287,276524,356582,1252458,18,44513,11128,22257,0,0.9708855640921957,0.9708330160029689,0.9708855640921957,0.9708304176243245,0.9708303124002177,23.3,,223.0,False
C4,4,25,1,1125,Decision Tree,1883515,44513,11449,10852,4287,276524,356582,1252458,18,44513,11128,22257,0,0.9632924473199442,0.9632269871453382,0.9632924473199442,0.9632557475116656,0.9632556880741097,13.0,,223.0,False
C4,4,25,1,1125,Neural Network,1883515,44513,11449,10852,4287,276524,356582,1252458,18,44513,11128,22257,0,0.9633823066900301,0.9633888017950795,0.9633823066900301,0.9633127286562886,0.9633125863221951,182.1,109.0,223.0,False
C4,4,25,2,1225,Logistic Regression,1880177,44514,11457,10858,3707,272664,352848,1256798,18,44514,11128,22256,0,0.7703989935298347,0.7682118394393657,0.7703989935298347,0.7691385706813008,0.7691369244759712,4.2,240.0,270.6,False
C4,4,25,2,1225,Random Forest,1880177,44514,11457,10858,3707,272664,352848,1256798,18,44514,11128,22256,0,0.9714234363767074,0.9713680031532741,0.9714234363767074,0.9713700718161015,0.9713695928012172,21.9,,270.6,False
C4,4,25,2,1225,Decision Tree,1880177,44514,11457,10858,3707,272664,352848,1256798,18,44514,11128,22256,0,0.9621675053918045,0.9620918015204231,0.9621675053918045,0.9621221615668198,0.9621216829800898,12.4,,270.6,False
C4,4,25,2,1225,Neural Network,1880177,44514,11457,10858,3707,272664,352848,1256798,18,44514,11128,22256,0,0.9608195542774982,0.9607937255498713,0.9608195542774982,0.9607840329474449,0.960783377122071,230.9,134.0,270.6,False
C1,1,30,1,1130,Logistic Regression,4478,5552,1329,1329,4478,,,,10,44513,13353,22257,0,0.9242036213326145,0.9240555872240723,0.9242036213326145,0.9240308088308796,0.9240308227758245,2.3,143.0,214.3,False
C1,1,30,1,1130,Random Forest,4478,5552,1329,1329,4478,,,,10,44513,13353,22257,0,0.9695376735409085,0.9694677823503439,0.9695376735409085,0.969469296854402,0.9694693155507146,20.2,,214.3,False
C1,1,30,1,1130,Decision Tree,4478,5552,1329,1329,4478,,,,10,44513,13353,22257,0,0.9641910410208024,0.9641766356135423,0.9641910410208024,0.9641828590914321,0.9641828333994461,8.0,,214.3,False
C1,1,30,1,1130,Neural Network,4478,5552,1329,1329,4478,,,,10,44513,13353,22257,0,0.9651794940917464,0.9651761493469696,0.9651794940917464,0.9651333902555712,0.9651333519981001,182.9,109.0,214.3,False
C1,1,30,0,1030,Logistic Regression,4614,5697,1364,1364,4614,,,,10,44513,13353,22257,0,0.9253268634586872,0.9249937586339995,0.9253268634586872,0.9249708362116413,0.924971650095235,3.1,172.0,253.3,False
C1,1,30,0,1030,Random Forest,4614,5697,1364,1364,4614,,,,10,44513,13353,22257,0,0.9689985173203935,0.9689875923729055,0.9689985173203935,0.9688901345949227,0.9688905268336064,20.6,,253.3,False
C1,1,30,0,1030,Decision Tree,4614,5697,1364,1364,4614,,,,10,44513,13353,22257,0,0.9604169474771982,0.9603090058384587,0.9604169474771982,0.9603197680635335,0.9603203410529171,7.7,,253.3,False
C1,1,30,0,1030,Neural Network,4614,5697,1364,1364,4614,,,,10,44513,13353,22257,0,0.9628880801545581,0.9628394469623701,0.9628880801545581,0.9628556381571615,0.9628561724416667,221.0,131.0,253.3,False
C1,1,30,2,1230,Logistic Regression,4213,5333,1365,1365,4213,,,,10,44514,13354,22256,0,0.9219086987778576,0.9215553204626982,0.9219086987778576,0.9215910690803845,0.9215901420907666,3.1,181.0,226.1,False
C1,1,30,2,1230,Random Forest,4213,5333,1365,1365,4213,,,,10,44514,13354,22256,0,0.9703001437814522,0.970248833623871,0.9703001437814522,0.9702245493154048,0.9702240827682967,20.7,,226.1,False
C1,1,30,2,1230,Decision Tree,4213,5333,1365,1365,4213,,,,10,44514,13354,22256,0,0.964009705248023,0.9639578114680682,0.964009705248023,0.963977062384269,0.963976493616386,7.7,,226.1,False
C1,1,30,2,1230,Neural Network,4213,5333,1365,1365,4213,,,,10,44514,13354,22256,0,0.9632009345794392,0.9631492769648327,0.9632009345794392,0.9631551431455658,0.963154395371619,193.8,115.0,226.1,False
C2,2,30,0,1030,Logistic Regression,321801,44487,12163,11958,4614,317187,,,11,44513,13353,22257,0,0.7567956148627398,0.7541724184225831,0.7567956148627398,0.7552189791707673,0.7552220252573415,4.8,260.0,265.0,False
C2,2,30,0,1030,Random Forest,321801,44487,12163,11958,4614,317187,,,11,44513,13353,22257,0,0.9676506267691064,0.9676205124410333,0.9676506267691064,0.9675465145498291,0.9675469135398856,22.8,,265.0,False
C2,2,30,0,1030,Decision Tree,321801,44487,12163,11958,4614,317187,,,11,44513,13353,22257,0,0.9612256818079705,0.9611582346845058,0.9612256818079705,0.9611460107930575,0.9611464123866662,13.0,,265.0,False
C2,2,30,0,1030,Neural Network,321801,44487,12163,11958,4614,317187,,,11,44513,13353,22257,0,0.9623039942490003,0.9622534854064988,0.9623039942490003,0.9622758940920011,0.9622764539485841,223.6,131.0,265.0,False
C2,2,30,2,1230,Logistic Regression,315518,44514,12215,11994,4213,311305,,,11,44514,13354,22256,0,0.7600647016534867,0.7572663423627012,0.7600647016534867,0.7584464742117517,0.7584449327148151,4.1,241.0,243.7,False
C2,2,30,2,1230,Random Forest,315518,44514,12215,11994,4213,311305,,,11,44514,13354,22256,0,0.9699406901509705,0.96988287779738,0.9699406901509705,0.9698593995857916,0.9698589272980781,20.6,,243.7,False
C2,2,30,2,1230,Decision Tree,315518,44514,12215,11994,4213,311305,,,11,44514,13354,22256,0,0.9615384615384616,0.961499534877843,0.9615384615384616,0.9615121350413007,0.9615114531852471,13.1,,243.7,False
C2,2,30,2,1230,Neural Network,315518,44514,12215,11994,4213,311305,,,11,44514,13354,22256,0,0.9614935298346513,0.9614118303859424,0.9614935298346513,0.9614476783267834,0.9614469940443069,205.1,118.0,243.7,False
C2,2,30,1,1130,Logistic Regression,328423,44513,12196,11995,4478,323945,,,11,44513,13353,22257,0,0.752302646358449,0.7493094201549543,0.752302646358449,0.7504036029523345,0.7504018587769733,4.1,248.0,273.3,False
C2,2,30,1,1130,Random Forest,328423,44513,12196,11995,4478,323945,,,11,44513,13353,22257,0,0.9690434470054365,0.9689754598562828,0.9690434470054365,0.9689867739217923,0.9689867441698732,22.4,,273.3,False
C2,2,30,1,1130,Decision Tree,328423,44513,12196,11995,4478,323945,,,11,44513,13353,22257,0,0.9602821584220694,0.9602402170024802,0.9602821584220694,0.9602597897978443,0.9602597499526115,11.9,,273.3,False
C2,2,30,1,1130,Neural Network,328423,44513,12196,11995,4478,323945,,,11,44513,13353,22257,0,0.9591589162959968,0.9591853117771569,0.9591589162959968,0.9589908912058731,0.9589910197318625,234.0,139.0,273.3,False
C3,3,30,0,1030,Logistic Regression,732228,44513,13572,12572,4614,317187,410687,,13,44513,13353,22257,0,0.75818843509907,0.7552973039276548,0.75818843509907,0.7564522761728237,0.7564554063609947,4.1,232.0,217.7,False
C3,3,30,0,1030,Random Forest,732228,44513,13572,12572,4614,317187,410687,,13,44513,13353,22257,0,0.9677404861391922,0.967716398731456,0.9677404861391922,0.9676328787843674,0.9676332693144779,22.5,,217.7,False
C3,3,30,0,1030,Decision Tree,732228,44513,13572,12572,4614,317187,410687,,13,44513,13353,22257,0,0.9609561036977131,0.9608769539650966,0.9609561036977131,0.9608731549290593,0.9608736419371379,13.1,,217.7,False
C3,3,30,0,1030,Neural Network,732228,44513,13572,12572,4614,317187,410687,,13,44513,13353,22257,0,0.9625286426742149,0.9624819938801991,0.9625286426742149,0.9624640270328262,0.9624645098663169,177.0,105.0,217.7,False
C4,4,30,0,1030,Logistic Regression,2249032,44513,13778,12966,4614,317187,410687,1523505,18,44513,13353,22257,0,0.7499213730511749,0.7465880369669978,0.7499213730511749,0.7479112469903189,0.7479142825017323,4.0,225.0,233.5,False
C4,4,30,0,1030,Random Forest,2249032,44513,13778,12966,4614,317187,410687,1523505,18,44513,13353,22257,0,0.9678303455092779,0.9677983887608834,0.9678303455092779,0.9677239114741744,0.9677243364034058,21.5,,233.5,False
C4,4,30,0,1030,Decision Tree,2249032,44513,13778,12966,4614,317187,410687,1523505,18,44513,13353,22257,0,0.962438783304129,0.9623527043869022,0.962438783304129,0.9623523859741852,0.9623528878880332,12.9,,233.5,False
C4,4,30,0,1030,Neural Network,2249032,44513,13778,12966,4614,317187,410687,1523505,18,44513,13353,22257,0,0.9589791975558252,0.9589910354496897,0.9589791975558252,0.9588514229242713,0.958851851029935,193.8,112.0,233.5,False
C3,3,30,1,1130,Logistic Regression,743275,44513,13555,12528,4478,323945,415137,,13,44513,13353,22257,0,0.7524374354135778,0.7492701119598,0.7524374354135778,0.7504763709621479,0.7504745378756631,4.1,239.0,283.1,False
C3,3,30,1,1130,Random Forest,743275,44513,13555,12528,4478,323945,415137,,13,44513,13353,22257,0,0.9689086579503078,0.9688319200392658,0.9689086579503078,0.9688483907574491,0.9688484342142203,22.2,,283.1,False
C3,3,30,1,1130,Decision Tree,743275,44513,13555,12528,4478,323945,415137,,13,44513,13353,22257,0,0.9586197600754819,0.9586440021795216,0.9586197600754819,0.9586300228932211,0.9586298496661698,12.1,,283.1,False
C3,3,30,1,1130,Neural Network,743275,44513,13555,12528,4478,323945,415137,,13,44513,13353,22257,0,0.9609111740126701,0.9608446309358428,0.9609111740126701,0.9607707153893552,0.9607708718611423,243.7,146.0,283.1,False
C4,4,30,1,1130,Logistic Regression,2271852,44513,13746,13006,4478,323945,415137,1535312,18,44513,13353,22257,0,0.750370669901604,0.7468480975133839,0.750370669901604,0.7481813278053309,0.7481795918197681,3.2,208.0,247.1,False
C4,4,30,1,1130,Random Forest,2271852,44513,13746,13006,4478,323945,415137,1535312,18,44513,13353,22257,0,0.969313025115694,0.969238980267759,0.969313025115694,0.9692518578139826,0.969251893224458,22.4,,247.1,False
C4,4,30,1,1130,Decision Tree,2271852,44513,13746,13006,4478,323945,415137,1535312,18,44513,13353,22257,0,0.9613155411780563,0.9612673458379611,0.9613155411780563,0.9612887855719257,0.9612887000811161,13.1,,247.1,False
C4,4,30,1,1130,Neural Network,2271852,44513,13746,13006,4478,323945,415137,1535312,18,44513,13353,22257,0,0.9607314552724986,0.9607546650689227,0.9607314552724986,0.9605918056507023,0.9605918769705284,207.1,122.0,247.1,False
C3,3,30,2,1230,Logistic Regression,722334,44514,13618,12616,4213,311305,407044,,13,44514,13354,22256,0,0.7589414090582315,0.7560913263981222,0.7589414090582315,0.7572699141959071,0.757268152169587,4.2,264.0,303.2,False
C3,3,30,2,1230,Random Forest,722334,44514,13618,12616,4213,311305,407044,,13,44514,13354,22256,0,0.9698957584471604,0.9698321316647897,0.9698957584471604,0.9698155898215626,0.969815130384224,20.7,,303.2,False
C3,3,30,2,1230,Decision Tree,722334,44514,13618,12616,4213,311305,407044,,13,44514,13354,22256,0,0.96338066139468,0.9633201732759185,0.96338066139468,0.9633458500171325,0.9633452947819551,11.7,,303.2,False
C3,3,30,2,1230,Neural Network,722334,44514,13618,12616,4213,311305,407044,,13,44514,13354,22256,0,0.9580337886412653,0.9579974547864596,0.9580337886412653,0.9580130281948892,0.9580123071664042,265.6,156.0,303.2,False
C1,1,35,0,1035,Logistic Regression,5507,6855,1793,1793,5507,,,,10,44513,15579,22257,0,0.9221368558206406,0.921873555312306,0.9221368558206406,0.921823800475256,0.9218246769421852,3.3,189.0,251.5,False
C1,1,35,0,1035,Random Forest,5507,6855,1793,1793,5507,,,,10,44513,15579,22257,0,0.9676056970840634,0.9676071084385663,0.9676056970840634,0.9674896866930389,0.9674900926696927,22.1,,251.5,False
C1,1,35,0,1035,Decision Tree,5507,6855,1793,1793,5507,,,,10,44513,15579,22257,0,0.9599676506267691,0.9598560406266011,0.9599676506267691,0.9598559122607412,0.9598565285258115,6.9,,251.5,False
C1,1,35,0,1035,Neural Network,5507,6855,1793,1793,5507,,,,10,44513,15579,22257,0,0.9606865255874556,0.9606527168249035,0.9606865255874556,0.9605868828080621,0.9605874394744399,218.5,127.0,251.5,False
C4,4,30,2,1230,Logistic Regression,2199176,44514,13802,13008,4213,311305,407044,1483046,18,44514,13354,22256,0,0.7492361610352265,0.7459075863394461,0.7492361610352265,0.7472708439660238,0.7472691463669238,3.6,226.0,291.5,False
C4,4,30,2,1230,Random Forest,2199176,44514,13802,13008,4213,311305,407044,1483046,18,44514,13354,22256,0,0.9697609633357297,0.9697086565195073,0.9697609633357297,0.9696719199705378,0.9696714684779304,23.4,,291.5,False
C4,4,30,2,1230,Decision Tree,2199176,44514,13802,13008,4213,311305,407044,1483046,18,44514,13354,22256,0,0.9607296908698778,0.9606712140489068,0.9607296908698778,0.960697156289751,0.9606966139464428,12.1,,291.5,False
C4,4,30,2,1230,Neural Network,2199176,44514,13802,13008,4213,311305,407044,1483046,18,44514,13354,22256,0,0.9599658519051042,0.9599024340473076,0.9599658519051042,0.9598171041226656,0.9598164254200834,251.1,146.0,291.5,False
C1,1,35,1,1135,Logistic Regression,5268,6447,1725,1725,5268,,,,10,44513,15579,22257,0,0.9226760120411556,0.9223367637439187,0.9226760120411556,0.9223331581293168,0.9223332793999763,2.9,173.0,301.5,False
C1,1,35,1,1135,Random Forest,5268,6447,1725,1725,5268,,,,10,44513,15579,22257,0,0.969313025115694,0.9692757799443367,0.969313025115694,0.9692134409742358,0.9692134166036535,21.4,,301.5,False
C1,1,35,1,1135,Decision Tree,5268,6447,1725,1725,5268,,,,10,44513,15579,22257,0,0.9626634317293435,0.9626115970905122,0.9626634317293435,0.962632154383068,0.9626321499422759,7.8,,301.5,False
C1,1,35,1,1135,Neural Network,5268,6447,1725,1725,5268,,,,10,44513,15579,22257,0,0.9587096194455677,0.9585684811179502,0.9587096194455677,0.9585982005199831,0.9585981885566657,268.5,159.0,301.5,False
C1,1,35,2,1235,Logistic Regression,5384,6718,1731,1731,5384,,,,10,44514,15579,22256,0,0.919617181883537,0.9192975844986269,0.919617181883537,0.919335615124342,0.9193345282572738,3.1,170.0,298.3,False
C1,1,35,2,1235,Random Forest,5384,6718,1731,1731,5384,,,,10,44514,15579,22256,0,0.9673346513299784,0.9672724818463848,0.9673346513299784,0.967234384500443,0.9672338007963492,20.7,,298.3,False
C1,1,35,2,1235,Decision Tree,5384,6718,1731,1731,5384,,,,10,44514,15579,22256,0,0.959920920201294,0.9599019192832409,0.959920920201294,0.959910739614447,0.9599101199237762,8.6,,298.3,False
C1,1,35,2,1235,Neural Network,5384,6718,1731,1731,5384,,,,10,44514,15579,22256,0,0.9595165348670022,0.9594444125123059,0.9595165348670022,0.959477229883938,0.9594764722967307,265.1,154.0,298.3,False
C2,2,35,0,1035,Logistic Regression,371969,44513,14248,14021,5507,366462,,,11,44513,15579,22257,0,0.7340611942310284,0.7305254551094296,0.7340611942310284,0.7319511388562114,0.7319549512115758,4.4,260.0,227.8,False
C2,2,35,0,1035,Random Forest,371969,44513,14248,14021,5507,366462,,,11,44513,15579,22257,0,0.9664375252729478,0.9663953464600121,0.9664375252729478,0.9663284896120585,0.9663289364245735,23.2,,227.8,False
C2,2,35,0,1035,Decision Tree,371969,44513,14248,14021,5507,366462,,,11,44513,15579,22257,0,0.9587545491306106,0.9586027714958645,0.9587545491306106,0.958622773049704,0.9586233155185291,13.9,,227.8,False
C2,2,35,0,1035,Neural Network,371969,44513,14248,14021,5507,366462,,,11,44513,15579,22257,0,0.958529900705396,0.9584891633290915,0.958529900705396,0.9584484649159267,0.9584490079212588,185.4,111.0,227.8,False
C2,2,35,1,1135,Logistic Regression,364374,44513,14189,13984,5268,359106,,,11,44513,15579,22257,0,0.7304668194275958,0.7261101494475608,0.7304668194275958,0.727731246348545,0.7277291405084527,3.4,217.0,221.3,False
C2,2,35,1,1135,Random Forest,364374,44513,14189,13984,5268,359106,,,11,44513,15579,22257,0,0.9694028844857797,0.9693603606792769,0.9694028844857797,0.9693138054562372,0.969313802276222,22.8,,221.3,False
C2,2,35,1,1135,Decision Tree,364374,44513,14189,13984,5268,359106,,,11,44513,15579,22257,0,0.9579458147998382,0.9578448741419437,0.9579458147998382,0.9578864496858942,0.9578862068678877,14.0,,221.3,False
C2,2,35,1,1135,Neural Network,364374,44513,14189,13984,5268,359106,,,11,44513,15579,22257,0,0.958529900705396,0.9584629788145214,0.958529900705396,0.958420503181017,0.9584206039665604,180.3,108.0,221.3,False
C3,3,35,0,1035,Logistic Regression,836450,44513,15805,14704,5507,366462,464775,,13,44513,15579,22257,0,0.7341061239160713,0.7303185030577467,0.7341061239160713,0.7318116683629418,0.7318155080873057,4.1,237.0,211.7,False
C3,3,35,0,1035,Random Forest,836450,44513,15805,14704,5507,366462,464775,,13,44513,15579,22257,0,0.9658085096823471,0.9657757073437232,0.9658085096823471,0.9656952419130916,0.9656956864668704,24.0,,211.7,False
C3,3,35,0,1035,Decision Tree,836450,44513,15805,14704,5507,366462,464775,,13,44513,15579,22257,0,0.9565080648784652,0.9563468594596496,0.9565080648784652,0.9563892538092783,0.9563897859711336,12.5,,211.7,False
C3,3,35,0,1035,Neural Network,836450,44513,15805,14704,5507,366462,464775,,13,44513,15579,22257,0,0.959024127240868,0.9589567695507085,0.959024127240868,0.9589556787187931,0.9589562575358872,170.1,101.0,211.7,False
C2,2,35,2,1235,Logistic Regression,370737,44514,14253,14001,5384,365353,,,11,44514,15579,22256,0,0.7411035226455788,0.7375001620742737,0.7411035226455788,0.7388822417173733,0.7388809786692211,4.1,247.0,235.1,False
C2,2,35,2,1235,Random Forest,370737,44514,14253,14001,5384,365353,,,11,44514,15579,22256,0,0.9666157440690151,0.9665548464363273,0.9666157440690151,0.9665157713369492,0.9665152208692159,23.6,,235.1,False
C2,2,35,2,1235,Decision Tree,370737,44514,14253,14001,5384,365353,,,11,44514,15579,22256,0,0.9557422717469446,0.9556652683278871,0.9557422717469446,0.9557001509867586,0.9556993410372071,11.6,,235.1,False
C2,2,35,2,1235,Neural Network,370737,44514,14253,14001,5384,365353,,,11,44514,15579,22256,0,0.9572250179726816,0.9571917435488267,0.9572250179726816,0.9571613848511992,0.9571605677412472,194.9,115.0,235.1,False
C3,3,35,1,1135,Logistic Regression,820992,44513,15852,14651,5268,359106,456880,,13,44513,15579,22257,0,0.7308262569079391,0.7261469865146055,0.7308262569079391,0.7279005217392761,0.7278985060413335,3.9,233.0,239.6,False
C3,3,35,1,1135,Random Forest,820992,44513,15852,14651,5268,359106,456880,,13,44513,15579,22257,0,0.9680999236195355,0.968031932014475,0.9680999236195355,0.9680062514336308,0.9680062507847005,23.0,,239.6,False
C3,3,35,1,1135,Decision Tree,820992,44513,15852,14651,5268,359106,456880,,13,44513,15579,22257,0,0.9590690569259109,0.9589752314169518,0.9590690569259109,0.9590102631353797,0.9590100506138377,12.8,,239.6,False
C3,3,35,1,1135,Neural Network,820992,44513,15852,14651,5268,359106,456880,,13,44513,15579,22257,0,0.959024127240868,0.9589089926315876,0.959024127240868,0.9589040288396621,0.9589040945356008,198.9,120.0,239.6,False
