Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum,Unnamed: 109
2025,1,1,25,6,2025-01-25,UA,19977,UA,N16234,2200,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,800,759.0,-1.0,0.0,0.0,-1.0,0800-0859,16.0,815.0,1040.0,5.0,1112,1045.0,-27.0,0.0,0.0,-2.0,1100-1159,0.0,,0.0,132.0,106.0,85.0,1.0,733.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,16,4,2025-01-16,UA,19977,UA,N27323,2367,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,6,California,91,1048,1042.0,-6.0,0.0,0.0,-1.0,1000-1059,13.0,1055.0,1142.0,4.0,1208,1146.0,-22.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,80.0,64.0,47.0,1.0,262.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2,4,2025-01-02,DL,19790,DL,N547DE,996,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,725,723.0,-2.0,0.0,0.0,-1.0,0700-0759,15.0,738.0,912.0,7.0,940,919.0,-21.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,315.0,296.0,274.0,1.0,1947.0,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,17,5,2025-01-17,OH,20397,OH,N601EN,5088,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,804,810.0,6.0,6.0,0.0,0.0,0800-0859,42.0,852.0,937.0,6.0,919,943.0,24.0,24.0,1.0,1.0,0900-0959,0.0,,0.0,75.0,93.0,45.0,1.0,212.0,1,6.0,0.0,18.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,1,3,2025-01-01,B6,20409,B6,N2156J,287,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,619,611.0,-8.0,0.0,0.0,-1.0,0600-0659,20.0,631.0,915.0,13.0,955,928.0,-27.0,0.0,0.0,-2.0,0900-0959,0.0,,0.0,396.0,377.0,344.0,1.0,2611.0,11,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,9,4,2025-01-09,OH,20397,OH,N555NN,5471,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1306,1257.0,-9.0,0.0,0.0,-1.0,1300-1359,10.0,1307.0,1401.0,13.0,1434,1414.0,-20.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,88.0,77.0,54.0,1.0,257.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,14,2,2025-01-14,AA,19805,AA,N425AN,2059,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1336,1335.0,-1.0,0.0,0.0,-1.0,1300-1359,12.0,1347.0,1951.0,6.0,2023,1957.0,-26.0,0.0,0.0,-2.0,2000-2059,0.0,,0.0,287.0,262.0,244.0,1.0,2300.0,10,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,1,3,2025-01-01,AA,19805,AA,N776XF,876,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,2049,2146.0,57.0,57.0,1.0,3.0,2000-2059,11.0,2157.0,2337.0,5.0,2303,2342.0,39.0,39.0,1.0,2.0,2300-2359,0.0,,0.0,134.0,116.0,100.0,1.0,821.0,4,0.0,0.0,0.0,0.0,39.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,29,3,2025-01-29,YX,20452,YX,N776YX,3587,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,1608,1600.0,-8.0,0.0,0.0,-1.0,1600-1659,15.0,1615.0,1825.0,6.0,1840,1831.0,-9.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,152.0,151.0,130.0,1.0,820.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2,4,2025-01-02,AA,19805,AA,N151AN,2293,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1343,1424.0,41.0,41.0,1.0,2.0,1300-1359,18.0,1442.0,2141.0,10.0,2121,2151.0,30.0,30.0,1.0,2.0,2100-2159,0.0,,0.0,278.0,267.0,239.0,1.0,2077.0,9,7.0,0.0,0.0,0.0,23.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,9,4,2025-01-09,WN,19393,WN,N420WN,3443,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,13296,1329605,30721,MHT,"Manchester, NH",NH,33,New Hampshire,14,1455,1517.0,22.0,22.0,1.0,1.0,1400-1459,9.0,1526.0,1634.0,2.0,1620,1636.0,16.0,16.0,1.0,1.0,1600-1659,0.0,,0.0,85.0,79.0,68.0,1.0,377.0,2,3.0,0.0,0.0,0.0,13.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,30,4,2025-01-30,DL,19790,DL,N375DN,975,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2000,2000.0,0.0,0.0,0.0,0.0,2000-2059,20.0,2020.0,2221.0,5.0,2241,2226.0,-15.0,0.0,0.0,-1.0,2200-2259,0.0,,0.0,161.0,146.0,121.0,1.0,762.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,27,1,2025-01-27,OO,20304,OO,N718SK,6460,11111,1111106,32474,COU,"Columbia, MO",MO,29,Missouri,64,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1703,1653.0,-10.0,0.0,0.0,-1.0,1700-1759,13.0,1706.0,1826.0,17.0,1855,1843.0,-12.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,112.0,110.0,80.0,1.0,490.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,22,3,2025-01-22,DL,19790,DL,N944AT,966,10781,1078105,30781,BTR,"Baton Rouge, LA",LA,22,Louisiana,72,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,600,,,,,,0600-0659,,,,,839,,,,,,0800-0859,1.0,B,0.0,99.0,,,1.0,448.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,23,4,2025-01-23,OH,20397,OH,N548NN,5631,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,14814,1481403,30476,SHV,"Shreveport, LA",LA,22,Louisiana,72,1629,1627.0,-2.0,0.0,0.0,-1.0,1600-1659,25.0,1652.0,1810.0,4.0,1805,1814.0,9.0,9.0,0.0,0.0,1800-1859,0.0,,0.0,156.0,167.0,138.0,1.0,764.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,10,5,2025-01-10,YX,20452,YX,N202JQ,5783,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1555,1654.0,59.0,59.0,1.0,3.0,1500-1559,30.0,1724.0,1841.0,16.0,1750,1857.0,67.0,67.0,1.0,4.0,1700-1759,0.0,,0.0,175.0,183.0,137.0,1.0,740.0,3,59.0,0.0,8.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,5,7,2025-01-05,B6,20409,B6,N3247J,678,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,12478,1247805,31703,JFK,"New York, NY",NY,36,New York,22,1127,1142.0,15.0,15.0,1.0,1.0,1100-1159,15.0,1157.0,1346.0,5.0,1341,1351.0,10.0,10.0,0.0,0.0,1300-1359,0.0,,0.0,134.0,129.0,109.0,1.0,828.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,27,1,2025-01-27,OO,20304,OO,N411SY,3475,12441,1244102,32441,JAC,"Jackson, WY",WY,56,Wyoming,88,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,1239,1224.0,-15.0,0.0,0.0,-1.0,1200-1259,13.0,1237.0,1332.0,3.0,1359,1335.0,-24.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,140.0,131.0,115.0,1.0,828.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,13,1,2025-01-13,OH,20397,OH,N635NN,5393,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,1219,1211.0,-8.0,0.0,0.0,-1.0,1200-1259,19.0,1230.0,1330.0,20.0,1359,1350.0,-9.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,100.0,99.0,60.0,1.0,335.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,28,2,2025-01-28,AA,19805,AA,N546UW,1978,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,1715,1707.0,-8.0,0.0,0.0,-1.0,1700-1759,9.0,1716.0,1858.0,5.0,1922,1903.0,-19.0,0.0,0.0,-2.0,1900-1959,0.0,,0.0,127.0,116.0,102.0,1.0,728.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,14,2,2025-01-14,UA,19977,UA,N12754,1105,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,1040,1032.0,-8.0,0.0,0.0,-1.0,1000-1059,19.0,1051.0,1233.0,8.0,1310,1241.0,-29.0,0.0,0.0,-2.0,1300-1359,0.0,,0.0,150.0,129.0,102.0,1.0,802.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,30,4,2025-01-30,YX,20452,YX,N774YX,3578,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,1755,1749.0,-6.0,0.0,0.0,-1.0,1700-1759,18.0,1807.0,1841.0,4.0,1904,1845.0,-19.0,0.0,0.0,-2.0,1900-1959,0.0,,0.0,69.0,56.0,34.0,1.0,182.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,6,1,2025-01-06,WN,19393,WN,N8581Z,1389,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,950,1014.0,24.0,24.0,1.0,1.0,0900-0959,56.0,1110.0,1210.0,3.0,1120,1213.0,53.0,53.0,1.0,3.0,1100-1159,0.0,,0.0,90.0,119.0,60.0,1.0,423.0,2,6.0,0.0,29.0,0.0,18.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,13,1,2025-01-13,WN,19393,WN,N8899H,1417,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,1055,1045.0,-10.0,0.0,0.0,-1.0,1000-1059,12.0,1057.0,1150.0,6.0,1200,1156.0,-4.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,125.0,131.0,113.0,1.0,562.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,17,5,2025-01-17,OO,20304,OO,N87380,5676,14771,1477104,32457,SFO,"San Francisco, CA",CA,6,California,91,11884,1188402,31884,GEG,"Spokane, WA",WA,53,Washington,93,1311,1301.0,-10.0,0.0,0.0,-1.0,1300-1359,38.0,1339.0,1524.0,6.0,1533,1530.0,-3.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,142.0,149.0,105.0,1.0,733.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,10,5,2025-01-10,B6,20409,B6,N827JB,499,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,1559,1556.0,-3.0,0.0,0.0,-1.0,1500-1559,18.0,1614.0,1836.0,11.0,1900,1847.0,-13.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,181.0,171.0,142.0,1.0,950.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,14,2,2025-01-14,DL,19790,DL,N136DQ,2098,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,730,715.0,-15.0,0.0,0.0,-1.0,0700-0759,15.0,730.0,1124.0,5.0,1220,1129.0,-51.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,230.0,194.0,174.0,1.0,1698.0,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,28,2,2025-01-28,AA,19805,AA,N200NV,1393,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,1750,1740.0,-10.0,0.0,0.0,-1.0,1700-1759,16.0,1756.0,2002.0,3.0,2034,2005.0,-29.0,0.0,0.0,-2.0,2000-2059,0.0,,0.0,284.0,265.0,246.0,1.0,1797.0,8,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,19,7,2025-01-19,G4,20368,G4,290NV,1589,14314,1431402,34314,PVU,"Provo, UT",UT,49,Utah,87,10466,1046602,30466,AZA,"Phoenix, AZ",AZ,4,Arizona,81,1139,1139.0,0.0,0.0,0.0,0.0,1100-1159,15.0,1154.0,1303.0,10.0,1328,1313.0,-15.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,109.0,94.0,69.0,1.0,477.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,20,1,2025-01-20,DL,19790,DL,N343DN,2261,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,705,702.0,-3.0,0.0,0.0,-1.0,0700-0759,28.0,730.0,823.0,8.0,854,831.0,-23.0,0.0,0.0,-2.0,0800-0859,0.0,,0.0,229.0,209.0,173.0,1.0,1299.0,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,24,5,2025-01-24,G4,20368,G4,209NV,1397,11618,1161802,31703,EWR,"Newark, NJ",NJ,34,New Jersey,21,15412,1541206,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,1155,1148.0,-7.0,0.0,0.0,-1.0,1100-1159,15.0,1203.0,1345.0,7.0,1400,1352.0,-8.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,125.0,124.0,102.0,1.0,631.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,28,2,2025-01-28,UA,19977,UA,N877UA,1402,15096,1509602,35096,SYR,"Syracuse, NY",NY,36,New York,22,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,805,758.0,-7.0,0.0,0.0,-1.0,0800-0859,41.0,839.0,1011.0,13.0,1028,1024.0,-4.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,263.0,266.0,212.0,1.0,1492.0,6,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,4,6,2025-01-04,NK,20416,NK,N614NK,2208,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1817,1822.0,5.0,5.0,0.0,0.0,1800-1859,22.0,1844.0,2141.0,75.0,2200,2256.0,56.0,56.0,1.0,3.0,2200-2259,0.0,,0.0,223.0,274.0,177.0,1.0,1258.0,6,0.0,0.0,56.0,0.0,0.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,21,2,2025-01-21,WN,19393,WN,N8763L,3372,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,1745,,,,,,1700-1759,,,,,1940,,,,,,1900-1959,1.0,B,0.0,115.0,,,1.0,484.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,15,3,2025-01-15,OO,20304,OO,N85376,4723,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,615,610.0,-5.0,0.0,0.0,-1.0,0600-0659,26.0,636.0,700.0,12.0,719,712.0,-7.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,64.0,62.0,24.0,1.0,109.0,1,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,5,7,2025-01-05,AA,19805,AA,N963NN,2039,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,1101,1100.0,-1.0,0.0,0.0,-1.0,1100-1159,24.0,1124.0,1405.0,15.0,1419,1420.0,1.0,1.0,0.0,0.0,1400-1459,0.0,,0.0,198.0,200.0,161.0,1.0,1096.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,2,4,2025-01-02,YX,20452,YX,N110HQ,4426,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,819,833.0,14.0,14.0,0.0,0.0,0800-0859,27.0,900.0,1036.0,8.0,1037,1044.0,7.0,7.0,0.0,0.0,1000-1059,0.0,,0.0,138.0,131.0,96.0,1.0,547.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,21,2,2025-01-21,DL,19790,DL,N342NW,2728,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,1735,1730.0,-5.0,0.0,0.0,-1.0,1700-1759,33.0,1803.0,2111.0,6.0,2129,2117.0,-12.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,174.0,167.0,128.0,1.0,1086.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,10,5,2025-01-10,WN,19393,WN,N461WN,2284,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,13796,1379610,32457,OAK,"Oakland, CA",CA,6,California,91,1300,1258.0,-2.0,0.0,0.0,-1.0,1300-1359,10.0,1308.0,1341.0,5.0,1405,1346.0,-19.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,125.0,108.0,93.0,1.0,646.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,13,1,2025-01-13,UA,19977,UA,N4901U,503,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11066,1106606,31066,CMH,"Columbus, OH",OH,39,Ohio,44,1415,1427.0,12.0,12.0,0.0,0.0,1400-1459,19.0,1446.0,1632.0,7.0,1641,1639.0,-2.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,86.0,72.0,46.0,1.0,296.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,16,4,2025-01-16,AA,19805,AA,N991AU,2091,12892,1289208,32575,LAX,"Los Angeles, CA",CA,6,California,91,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2255,2249.0,-6.0,0.0,0.0,-1.0,2200-2259,17.0,2306.0,601.0,16.0,636,617.0,-19.0,0.0,0.0,-2.0,0600-0659,0.0,,0.0,281.0,268.0,235.0,1.0,2218.0,9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,20,1,2025-01-20,WN,19393,WN,N901WN,1550,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,2130,2157.0,27.0,27.0,1.0,1.0,2100-2159,14.0,2211.0,2340.0,7.0,2345,2347.0,2.0,2.0,0.0,0.0,2300-2359,0.0,,0.0,135.0,110.0,89.0,1.0,759.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,7,2,2025-01-07,AA,19805,AA,N355PU,774,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,1913,1943.0,30.0,30.0,1.0,2.0,1900-1959,10.0,1953.0,2230.0,8.0,2226,2238.0,12.0,12.0,0.0,0.0,2200-2259,0.0,,0.0,133.0,115.0,97.0,1.0,733.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,8,3,2025-01-08,WN,19393,WN,N8509U,4417,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,945,945.0,0.0,0.0,0.0,0.0,0900-0959,14.0,959.0,1055.0,7.0,1110,1102.0,-8.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,85.0,77.0,56.0,1.0,258.0,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,22,3,2025-01-22,AA,19805,AA,N997NN,2346,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,1522,1538.0,16.0,16.0,1.0,1.0,1500-1559,13.0,1551.0,1759.0,15.0,1803,1814.0,11.0,11.0,0.0,0.0,1800-1859,0.0,,0.0,161.0,156.0,128.0,1.0,802.0,4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,28,2,2025-01-28,UA,19977,UA,N27260,1445,15024,1502403,34945,STT,"Charlotte Amalie, VI",VI,78,U.S. Virgin Islands,4,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,1305,1251.0,-14.0,0.0,0.0,-1.0,1300-1359,15.0,1306.0,1557.0,7.0,1624,1604.0,-20.0,0.0,0.0,-2.0,1600-1659,0.0,,0.0,259.0,253.0,231.0,1.0,1606.0,7,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,19,7,2025-01-19,NK,20416,NK,N921NK,787,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,13198,1319801,33198,MCI,"Kansas City, MO",MO,29,Missouri,64,800,754.0,-6.0,0.0,0.0,-1.0,0800-0859,9.0,803.0,944.0,7.0,1010,951.0,-19.0,0.0,0.0,-2.0,1000-1059,0.0,,0.0,190.0,177.0,161.0,1.0,1072.0,5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,8,3,2025-01-08,OO,20304,OO,N607SK,4947,12280,1228002,32280,IDA,"Idaho Falls, ID",ID,16,Idaho,83,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,530,525.0,-5.0,0.0,0.0,-1.0,0001-0559,53.0,618.0,745.0,4.0,745,749.0,4.0,4.0,0.0,0.0,0700-0759,0.0,,0.0,135.0,144.0,87.0,1.0,695.0,3,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
